single_pass_record_id,doi,paper_title,paper_status,source_kind,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,api_concentration_raw,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,device,study_type,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence,confidence,notes,label_norm,time_h
10.1007/s11095-024-03747-6::sp0008,10.1007/s11095-024-03747-6,Fluorinated PAMAM-Arginine Carrier Prodrugs for pH-Sensitive Sustained Ibuprofen Delivery.,ok,,IBU-PAMAM G4 α-tfm-β-Ala-Arg 2,Covalent ibuprofen-PAMAM G4 α-tfm-β-Ala-Arg prodrug,Ibuprofen,,,,"not explicitly reported as concentration; covalently conjugated to dendrimer, FD 23.4%","[{'name': 'PAMAM G4 α-tfm-β-Ala-Arg dendrimer', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'covalently linked IBU-PAMAM G4-α-tfm-β-Ala-Arg conjugate 2; FD 23.4%'}, {'name': 'Ibuprofen', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'covalently conjugated via ester bond; no free API concentration reported'}]",percent released,50.0,%,72.0,h,dialysis release assay,in vitro release,SpectraPor RC dialysis membrane,"SpectraPor® RC, MWCO = 1 kDa",,"physiological PBS, pH 7.5",finite,5 mg IBU-dendrimer conjugate suspended in 2 mL distilled water,,"Page 8-9, Drug Release Experiments and Fig. 4B; text states maximum amount of released IBU observed at physiological pH is near 50% after 72 h for both 1 and 2. Fig. 4B shows the pH 7.5 curve for 2 reaching about 50% by 72 h.",0.8,Figure-digitized/explicit text combined.,ibupamamg4tfmalaarg2,72.0
10.1007/s13346-022-01182-x::sp0001,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-IDE1,Soluplus micellar suspension; drug-loaded micelles by direct dissolution,Idebenone,0.1,% w/v,w/v,0.1% (w/v),"[{'name': 'Soluplus®', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': '', 'raw': '1.5 mM Soluplus® micellar suspension'}]",percent released,13.0,%,24.0,h,Dialysis bag release study,in vitro release,Specta/Por® dialysis membrane,,,water–ethanol 70:30 v/v,finite,1 mL formulation in dialysis bag,,"Page 5: 'The in vitro release of the three drugs from micelles was investigated by a dialysis bag method, using a Specta/Por® dialysis membrane (MWCO: 3.5 kD)... One milliliter of each formulation was placed into the dialysis bag and dialyzed against 40 mL of a water–ethanol 70:30 v/v mixture for SNM-IDE1...'; Page 10-11/Fig. 7 text: 'The SNM-IDE formulation showed a prolonged release pattern, with about 13% drug release at 24 h.'",0.98,Release endpoint extracted from text accompanying Fig. 7; no flux/Jss/permeability coefficient reported.,snmide1,24.0
10.1007/s13346-022-01182-x::sp0002,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-IDE1,Soluplus micellar suspension; drug-loaded micelles by direct dissolution,Idebenone,0.1,% w/v,w/v,0.1% (w/v),"[{'name': 'Soluplus®', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': '', 'raw': '1.5 mM Soluplus® micellar suspension'}]",percent released,9.0,%,2.0,h,Dialysis bag release study,in vitro release,Specta/Por® dialysis membrane,,,water–ethanol 70:30 v/v,finite,1 mL formulation in dialysis bag,,"Page 10-11/Fig. 7 text: 'Compared to neat IDE, a maximum value (9%) of dissolved drug was reached from its aqueous suspension after 2 h, with no further increase up to 24 h.'",0.97,"This is the neat IDE aqueous suspension control, not the micellar formulation, but it is an in-scope in vitro release comparison. No additional conditions beyond the shared dialysis setup are explicitly provided for the control in this sentence.",snmide1,2.0
10.1007/s13346-022-01182-x::sp0003,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-IBU1,Soluplus micellar suspension; drug-loaded micelles by direct dissolution,Ibuprofen,0.5,% w/v,w/v,0.5% (w/v),"[{'name': 'Soluplus®', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': '', 'raw': '1.5 mM Soluplus® micellar suspension'}]",percent released,74.0,%,24.0,h,Dialysis bag release study,in vitro release,Specta/Por® dialysis membrane,,,water–methanol 70:30 v/v,finite,1 mL formulation in dialysis bag,,"Page 5: 'The in vitro release of the three drugs from micelles was investigated by a dialysis bag method, using a Specta/Por® dialysis membrane (MWCO: 3.5 kD)... One milliliter of each formulation was placed into the dialysis bag and dialyzed against 40 mL of ... water–methanol (70:30 v/v) for SNM-MIC1 and SNM-IBU1.'; Page 10-11/Fig. 8 text: 'the SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h.'",0.98,Endpoint reported in text alongside Fig. 8; no other timepoint values were numerically stated in text/table.,snmibu1,24.0
10.1007/s13346-022-01182-x::sp0004,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-IBU1,Soluplus micellar suspension; drug-loaded micelles by direct dissolution,Ibuprofen,0.5,% w/v,w/v,0.5% (w/v),"[{'name': 'Soluplus®', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': '', 'raw': '1.5 mM Soluplus® micellar suspension'}]",percent released,53.0,%,4.0,h,Dialysis bag release study,in vitro release,Specta/Por® dialysis membrane,,,water–methanol 70:30 v/v,finite,1 mL formulation in dialysis bag,,"Page 10-11/Fig. 8 text: 'while the neat drug suspension showed a plateau in the dissolution profile after 4 h (at 53% of released drug), the SNM-IBU formulation ensured a linear progressive release of the drug, reaching a 74% value after 24 h.'",0.94,This sentence gives the neat ibuprofen suspension control; included because it is an in-scope in vitro release measurement from the same study.,snmibu1,4.0
10.1007/s13346-022-01182-x::sp0005,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-MIC1,Soluplus micellar suspension; drug-loaded micelles by direct dissolution,Miconazole,0.5,% w/v,w/v,0.5% (w/v),"[{'name': 'Soluplus®', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': '', 'raw': '1.5 mM Soluplus® micellar suspension'}]",percent released,10.0,%,24.0,h,Dialysis bag release study,in vitro release,Specta/Por® dialysis membrane,,,water–methanol 70:30 v/v,finite,1 mL formulation in dialysis bag,,"Page 5: 'The in vitro release of the three drugs from micelles was investigated by a dialysis bag method, using a Specta/Por® dialysis membrane (MWCO: 3.5 kD)... One milliliter of each formulation was placed into the dialysis bag and dialyzed against 40 mL of ... water–methanol (70:30 v/v) for SNM-MIC1 and SNM-IBU1.'; Page 11 text/Fig. 9: 'The SNM-MIC formulation showed about 10% release of the drug at 24 h...'",0.98,No Jss/flux/permeability coefficient reported.,snmmic1,24.0
10.1007/s13346-022-01182-x::sp0006,10.1007/s13346-022-01182-x,Soluplus<sup>®</sup> polymeric nanomicelles improve solubility of BCS-class II drugs.,ok,,SNM-MIC1,Soluplus micellar suspension; drug-loaded micelles by direct dissolution,Miconazole,0.5,% w/v,w/v,0.5% (w/v),"[{'name': 'Soluplus®', 'concentration_value': 1.5, 'concentration_unit': 'mM', 'basis': '', 'raw': '1.5 mM Soluplus® micellar suspension'}]",percent released,5.0,%,24.0,h,Dialysis bag release study,in vitro release,Specta/Por® dialysis membrane,,,water–methanol 70:30 v/v,finite,1 mL formulation in dialysis bag,,Page 11 text/Fig. 9: 'at which time only 5% of drug was dissolved from the neat drug suspension.',0.94,"This is the neat miconazole aqueous suspension control, included as an in-scope release comparison.",snmmic1,24.0
10.1016/j.ejpb.2020.05.013::sp0001,10.1016/j.ejpb.2020.05.013,Design and development of a novel fused filament fabrication (FFF) 3D printed diffusion cell with UV imaging capabilities to characterise permeation in pharmaceutical formulations.,ok,,IBU gel formulation,Model topical ibuprofen gel,Ibuprofen,5.0,% w/w,w/w,A 5 % w/w ibuprofen gel formulation was used as the model topical formulation.,[],amount permeated,,µg/mL,0.0,min,3D printed diffusion cell (Franz cell similitude),in vitro permeation,Silicone membrane (SilatosTM),"Atos Medical, Sweden",130.0,Phosphate buffer pH 7.2,finite,Approximately 1 mL of IBU gel,3.14,"Methods 2.1, 2.2.5, 2.2.6; Figure 6; text: 'A 5 % w/w ibuprofen gel formulation was used...'; 'silicone membrane of thickness 0.13 mm'; 'diffusion area of 3.14 cm2'; 'the donor compartment ... was filled with approximately 1 mL of the IBU gel'; Figure 11a shows time-course but no tabulated numeric values extracted from the figure image in text.",0.97,"Paper reports a single in vitro permeation experiment with triplicate run over 12 h; endpoint values are only presented graphically in Figure 11a, and the parsed text does not contain exact numeric y-values for each timepoint. Output includes a placeholder record for the study/formulation with endpoint value null at time 0 to preserve formulation scope; actual time-series numeric values are not explicitly readable in the provided text.",ibugelf,0.0
10.1016/j.ijpharm.2016.03.043::sp0001,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,IBUGEL™,IBUGEL™,ibuprofen,5.0,%,w/w,Ibuprofen 5% w/w,[],cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,human skin,"excised abdominal human skin, heat-separated epidermis",,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,4 µL per Franz cell,1.0,Figure 1A caption and Results text: 'Cumulative amounts of ibuprofen permeated from IBUGEL® ... for: Human skin (A)' and 'After 6 h ... ~40 µg/cm2'; Methods: 'Silicone and tissues were mounted between donor and receptor compartments of Franz cells (effective diffusion area ~1 cm2)... Formulations were dosed at volumes of either 3.6 µL (solutions) or 4 µL (gel)',0.93,Exact table value not provided; figure/text indicate approximate 6 h cumulative amount ~40 µg/cm2.,ibugel,6.0
10.1016/j.ijpharm.2016.03.043::sp0002,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,IBULEVE™ Speed Relief 5% Spray,IBULEVE™ Speed Relief 5% Spray,ibuprofen,,,,,[],cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,human skin,"excised abdominal human skin, heat-separated epidermis",,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,3.6 µL per Franz cell,1.0,Figure 1A caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... IBULEVE® ... for: Human skin (A)' and 'After 6 h ... ~40 µg/cm2'; Methods: dosing volumes 3.6 µL (solutions),0.89,"Commercial spray contains ibuprofen 5% w/w per paper context, but the formulation line in text does not explicitly restate concentration except in product name context; exact 6 h value approximate from figure/text.",ibulevespeedrelief5spray,6.0
10.1016/j.ijpharm.2016.03.043::sp0003,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,PG,ibuprofen 5% w/w solution in propylene glycol / isopropyl alcohol,ibuprofen,5.0,%,w/w,5% w/w solutions in isopropyl alcohol and either PEG 300 or PG,"[{'name': 'propylene glycol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PG'}, {'name': 'isopropyl alcohol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'isopropyl alcohol'}]",cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,human skin,"excised abdominal human skin, heat-separated epidermis",,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,3.6 µL per Franz cell,1.0,Figure 1A caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... PG ... for: Human skin (A)' and 'Significantly higher permeation was observed in human skin for the PG formulation (p<0.05)'; figure shows ~38-40 µg/cm2 at 48 h and text notes ~40 µg/cm2 maximum at 48 h,0.88,"The paper describes PG formulation as a 5% w/w solution in isopropyl alcohol and PG; exact 6 h human-skin value not numerically stated in text, figure provides approximate value only.",pg,6.0
10.1016/j.ijpharm.2016.03.043::sp0004,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,PEG 300,ibuprofen 5% w/w solution in PEG 300 / isopropyl alcohol,ibuprofen,5.0,%,w/w,5% w/w solutions in isopropyl alcohol and either PEG 300 or PG,"[{'name': 'PEG 300', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PEG 300'}, {'name': 'isopropyl alcohol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'isopropyl alcohol'}]",cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,human skin,"excised abdominal human skin, heat-separated epidermis",,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,3.6 µL per Franz cell,1.0,Figure 1A caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... PEG 300 ... for: Human skin (A)' and figure shows low cumulative permeation at 6 h; no exact numeric value stated in text,0.83,Approximate value inferred from figure only; paper text does not provide exact 6 h number.,peg300,6.0
10.1016/j.ijpharm.2016.03.043::sp0005,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,IBUGEL™,IBUGEL™,ibuprofen,5.0,%,w/w,Ibuprofen 5% w/w,[],cumulative amount,,µg/cm2,48.0,h,Franz cell,in vitro permeation,porcine skin,full-thickness porcine ear skin,,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,4 µL per Franz cell,1.0,Figure 1B caption and Results text: 'Cumulative amounts of ibuprofen permeated from IBUGEL® ... for: Porcine skin (B)' and 'After 6 h ... porcine ... ~80 µg/cm2'; figure extends to 48 h with values ~59-81 µg/cm2 across formulations,0.86,48 h endpoint inferred from figure panel B and abstract text; exact formulation-specific numeric value not stated in body text provided.,ibugel,48.0
10.1016/j.ijpharm.2016.03.043::sp0006,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,IBULEVE™ Speed Relief 5% Spray,IBULEVE™ Speed Relief 5% Spray,ibuprofen,,,,,[],cumulative amount,,µg/cm2,48.0,h,Franz cell,in vitro permeation,porcine skin,full-thickness porcine ear skin,,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,3.6 µL per Franz cell,1.0,Figure 1B caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... IBULEVE® ... for: Porcine skin (B)' and 'After 6 h ... porcine ... ~80 µg/cm2'; figure extends to 48 h,0.84,Commercial spray concentration not explicitly restated in methods section beyond product name. 48 h exact value not stated in body text.,ibulevespeedrelief5spray,48.0
10.1016/j.ijpharm.2016.03.043::sp0007,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,PG,ibuprofen 5% w/w solution in propylene glycol / isopropyl alcohol,ibuprofen,5.0,%,w/w,5% w/w solutions in isopropyl alcohol and either PEG 300 or PG,"[{'name': 'propylene glycol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PG'}, {'name': 'isopropyl alcohol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'isopropyl alcohol'}]",cumulative amount,,µg/cm2,48.0,h,Franz cell,in vitro permeation,porcine skin,full-thickness porcine ear skin,,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,3.6 µL per Franz cell,1.0,Figure 1B caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... PG ... for: Porcine skin (B)' and 'After 6 h ... porcine ... ~80 µg/cm2'; abstract notes 48 h porcine values 59–81 µg/cm2,0.87,Exact formulation-specific 48 h value not explicitly written in text provided.,pg,48.0
10.1016/j.ijpharm.2016.03.043::sp0008,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,PEG 300,ibuprofen 5% w/w solution in PEG 300 / isopropyl alcohol,ibuprofen,5.0,%,w/w,5% w/w solutions in isopropyl alcohol and either PEG 300 or PG,"[{'name': 'PEG 300', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PEG 300'}, {'name': 'isopropyl alcohol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'isopropyl alcohol'}]",cumulative amount,,µg/cm2,48.0,h,Franz cell,in vitro permeation,porcine skin,full-thickness porcine ear skin,,PBS pH 7.4; 0.02% sodium azide for 48 h studies,finite,3.6 µL per Franz cell,1.0,Figure 1B caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... PEG 300 ... for: Porcine skin (B)' and abstract notes 48 h porcine values 59–81 µg/cm2,0.84,Exact 48 h numeric value not explicitly written in text provided.,peg300,48.0
10.1016/j.ijpharm.2016.03.043::sp0009,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,IBUGEL™,IBUGEL™,ibuprofen,5.0,%,w/w,Ibuprofen 5% w/w,[],cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,silicone membrane,Samco silicone membrane,250.0,PBS pH 7.4,finite,4 µL per Franz cell,1.0,"Methods: 'Silicone membrane (250 µm) was obtained from Samco...'; 'Silicone and tissues were mounted between donor and receptor compartments of Franz cells'; Figure 1C caption and Results text: 'After 6 h, similar amounts ... in silicone membrane and in PAMPA (~140 µg/cm2)'",0.95,6 h cumulative amount approximated from text/figure.,ibugel,6.0
10.1016/j.ijpharm.2016.03.043::sp0010,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,IBULEVE™ Speed Relief 5% Spray,IBULEVE™ Speed Relief 5% Spray,ibuprofen,,,,,[],cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,silicone membrane,Samco silicone membrane,250.0,PBS pH 7.4,finite,3.6 µL per Franz cell,1.0,"Figure 1C caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... IBULEVE® ... for: ... Silicone membrane (C)' and 'After 6 h, similar amounts ... in silicone membrane and in PAMPA (~140 µg/cm2)'",0.9,6 h approximate cumulative amount from text/figure.,ibulevespeedrelief5spray,6.0
10.1016/j.ijpharm.2016.03.043::sp0011,10.1016/j.ijpharm.2016.03.043,"A comparative study of the in vitro permeation of ibuprofen in mammalian skin, the PAMPA model and silicone membrane.",ok,,PG,ibuprofen 5% w/w solution in propylene glycol / isopropyl alcohol,ibuprofen,5.0,%,w/w,5% w/w solutions in isopropyl alcohol and either PEG 300 or PG,"[{'name': 'propylene glycol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'PG'}, {'name': 'isopropyl alcohol', 'concentration_value': None, 'concentration_unit': '', 'basis': '', 'raw': 'isopropyl alcohol'}]",cumulative amount,,µg/cm2,6.0,h,Franz cell,in vitro permeation,silicone membrane,Samco silicone membrane,250.0,PBS pH 7.4,finite,3.6 µL per Franz cell,1.0,"Figure 1C caption and Results text: 'Cumulative amounts of ibuprofen permeated from ... PG ... for: ... Silicone membrane (C)' and 'After 6 h, similar amounts ... in silicone membrane and in PAMPA (~140 µg/cm2)'",0.89,6 h approximate cumulative amount from text/figure.,pg,6.0
