record_id,doi,route,study_type,scientific_guard_pass,guard_reason,formulation_label,api_name,dosage_form,device,barrier,api_concentration_raw,components_text,evidence_preview,api_match,device_match,membrane_match,poloxamer_match,ethanol_match,propylene_glycol_match,matched_excipient_terms,level1_exact_match,level2_same_excipient_system,level3_partial_excipient_overlap,level4_same_api_device,highest_level,highest_level_label
record_e6ee5fbe2ba0,10.1208/s12249-015-0474-y,mixed,IVRT,True,,text_2,ibuprofen,Ion-pair complex in IPP,Franz diffusion cell,rabbit abdominal skin,N/A,Isopropyl Palmitate (IPP) N/A ; Ibuprofen (IB) N/A,"effective diffusion area of 0.95 cm2. | Phosphate buffered saline (PBS, pH 7.4). | flux values ranging from 0.32 to 169.85 μg/(cm2 h).",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_f4db8f371df4,10.1208/s12249-019-1481-1,table,IVPT,True,,"Ibuprofen 1,3-BG 1:1",Ibuprofen,Saturated Solution,Franz diffusion cell,excised porcine ear skin,-,"Ibuprofen - - ; 1,3-Butanediol - w/w ; Glycerin - w/w","Cumulative amount through porcine skin was recorded for ibuprofen in the 1,3-butanediol formulation at varying conditions. | Cumulative amount through porcine skin was recorded for ibuprofen in the 1,3-butanediol formulation at varying cond",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_dc75f062c81e,10.1208/s12249-019-1481-1,table,IVPT,True,,Ibuprofen Control,Ibuprofen,Saturated Solution,Franz diffusion cell,excised porcine ear skin,-,Ibuprofen - - ; Control - -,Controlled environment setup for measuring ibuprofen across porcine skin. | Controlled environment setup for measuring ibuprofen across porcine skin. | Controlled environment setup for measuring ibuprofen across porcine skin. Measure taken ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_73e793f7cfd0,10.1208/s12249-019-1481-1,table,IVPT,True,,Ibuprofen DPG 1:1,Ibuprofen,Saturated Solution,Franz diffusion cell,excised porcine ear skin,-,Ibuprofen - - ; Dipropylene Glycol - w/w ; Glycerin - w/w,Endpoint data collected for ibuprofen in the DPG formulation at specific timepoints. | Endpoint data collected for ibuprofen in the DPG formulation at specific timepoints. | d structure in the stratum corneum and result in acceleration of h,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_d8d2b57596ab,10.1208/s12249-019-1481-1,table,IVPT,True,,Ibuprofen Glycerin 1:1,Ibuprofen,Saturated Solution,Franz diffusion cell,excised porcine ear skin,-,Ibuprofen - - ; Glycerin - -,Recording of cumulative ibuprofen permeation with full glycerin saturation. | Recording of cumulative ibuprofen permeation with full glycerin saturation. | d structure in the stratum corneum and result in acceleration of hydration of the st,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_32062e7155cc,10.1208/s12249-019-1481-1,table,IVPT,True,,Ibuprofen Mixed Vehicle,Ibuprofen,Saturated Solution,Franz diffusion cell,excised porcine ear skin,-,Ibuprofen - - ; Water - w/w ; Glycerin - w/w,"Cumulative amount extracted using mixed vehicle formulation. | Cumulative amount extracted using mixed vehicle formulation. | d structure in the stratum corneum and result in acceleration of hydration of the stratum corneum (28,29). Of note",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_489d1193529e,10.1208/s12249-019-1481-1,table,IVPT,True,,Ibuprofen PEG60 1:1,Ibuprofen,Saturated Solution,Franz diffusion cell,excised porcine ear skin,-,Ibuprofen - - ; Polyoxyethylene (60) Hydrogenated Castor Oil - w/w ; Glycerin - w/w,Measurement of cumulative amount for ibuprofen in PEG formulation across time. | Measurement of cumulative amount for ibuprofen in PEG formulation across time. | d structure in the stratum corneum and result in acceleration of hydration of ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_24b33ca6e596,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Cream,Ibuprofen,Cream,Franz diffusion cell,rat skin,1%,Ibuprofen weight/weight,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_fb7946ffb370,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Cream,Ibuprofen,Cream,Franz diffusion cell,rat skin,,,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_0644080d4156,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Hydrogel,Ibuprofen,Hydrogel,Franz diffusion cell,rat skin,1%,Ibuprofen weight/weight ; Hyaluronic Acid weight/weight,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_17d097c8eb40,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Hydrogel,Ibuprofen,Hydrogel,Franz diffusion cell,rat skin,,,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_a1da113d2ef1,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Microemulsion,Ibuprofen,Microemulsion,Franz diffusion cell,rat skin,1%,Ibuprofen weight/weight ; Ethyl Oleate weight/weight ; Cremophor® EL weight/weight ; Transcutol® P weight/weight ; Hyaluronic Acid weight/weight,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_1d494691ecc1,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Microemulsion,Ibuprofen,Microemulsion,Franz diffusion cell,rat skin,,,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_fb64e8e3e022,10.1208/s12249-019-1584-8,figure,IVPT,True,,Ibuprofen Microemulsion,Ibuprofen,Microemulsion,Franz diffusion cell,rat skin,,,ntegrity of the skin was veriﬁed before washing with normal saline. The retrieved samples were subsequently stored at −20°C and used within 1 week. In vitro Transdermal Test In vitro transdermal drug delivery was investigated using a Franz ,True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_1bd324e90169,10.1248/bpb.b19-00221,table,IVPT,True,,Ibuprofen,Ibuprofen,Solution,Franz diffusion cell,Caco-2,3.83 mg/mL,Ibuprofen ; Solvent Contains fasted state simulated intestinal fluid (FaSSIF),"Papp e) (× 10−6 cm/s) | Papp e) (× 10−6 cm/s) | 0−6 cm/s) Papp calculated from three-compartment model analysis. --- PAGE 1 --- 1600 Vol. 42, No. 9 Biol. Pharm. Bull. 42, 1600–1604 (2019)  © 2019 The Pharmaceutical Society of Japan Note T",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
record_05c22499eb1a,10.1248/bpb.b19-00221,table,IVPT,True,,Ibuprofen,Ibuprofen,Solution,Franz diffusion cell,Caco-2,3.83 mg/mL,Ibuprofen ; Solvent Contains fasted state simulated intestinal fluid (FaSSIF),"Papp e) (× 10−6 cm/s) | Papp e) (× 10−6 cm/s) | 0−6 cm/s) Papp calculated from three-compartment model analysis. --- PAGE 1 --- 1600 Vol. 42, No. 9 Biol. Pharm. Bull. 42, 1600–1604 (2019)  © 2019 The Pharmaceutical Society of Japan Note T",True,True,False,False,False,False,,False,False,False,True,4,Level 4: Same API + device only
