record_id,doi,source_baseline,policy_level,formulation_label,formulation_name,api_name,api_concentration_value,api_concentration_unit,api_basis,excipient_composition,endpoint_kind,endpoint_value,endpoint_unit,endpoint_time,endpoint_time_unit,normalized_value_ug_cm2,device,membrane_type,membrane_source,membrane_thickness_um,receptor_medium,dose_type,dose_amount,diffusion_area_cm2,source_evidence
record_f014c92e4f9a,10.1208/s12249-013-9995-4,gpt,v3,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,132.3,μg,24.0,h,206.71875,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_6a484a2ea1ad,10.1208/s12249-013-9995-4,gpt,v3,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,464.8,μg,48.0,h,726.25,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_6378b97946c2,10.1208/s12249-013-9995-4,gpt,v3,F8,F8,Ibuprofen,5.0,% w/v,w/v,Vit. E TPGS level 1.0 coded level note=source cell=−1 (0.1); HPMC K100 level 1.0 coded level note=source cell=+1 (1.0); particle size factor 1.0 nm note=source cell=+1 (300),amount_total,734.4,μg,72.0,h,1147.5,Franz diffusion cell,porcine skin,porcine,,PBS (pH 7.4),infinite,infinite dose,0.64,"formulation@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | endpoint@Table 2: F8 | +1 (300) | −1 (0.1) | +1 (1.0) | 96.4 (1.6) | 17.7 (2.4) | 132.3 (51.6) | 464.8 (110.8) | 734.4 (88.8) | membrane_type@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | membrane_source@Table 2: te of the United States government Here's how you know Here's how you know Official websites use .gov A .gov website belongs to an official governme Study investigates the perme... | receptor_medium@Table 2: ration with PBS, the skin was mounted on static vertical Franz Diffusion cells—Permegear Inc., Bethlehem, PA (receptor volume 5.1 ml, donor area 0.64 cm 2 ) by clamping them bet... | dose_type@Table 2: , donor area 0.64 cm 2 ) by clamping them between the donor and receptor compartments. The receptor compartment was filled with PBS (pH 7.4) and maintained at 37 ± 0.5°C with co..."
record_f4db8f371df4,10.1208/s12249-019-1481-1,gpt,v3,"Ibuprofen 1,3-BG 1:1","Ibuprofen 1,3-BG 1:1",Ibuprofen,,,,"Ibuprofen - [-] note=-; 1,3-Butanediol 55.0 % [w/w] note=-; Glycerin 45.0 % [w/w] note=-",amount_per_area,50.0,µg/cm²,1.0,h,50.0,Franz diffusion cell,Porcine skin,porcine,1200.0,PBS,finite,1.0 ml,1.77,"formulation@Table 3: Cumulative amount through porcine skin was recorded for ibuprofen in the 1,3-butanediol formulation at varying conditions. | endpoint@Table 3: Cumulative amount through porcine skin was recorded for ibuprofen in the 1,3-butanediol formulation at varying conditions. | membrane_type@Table 3: Cumulative amount through porcine skin was recorded for ibuprofen in the 1,3-butanediol formulation at varying conditions. Endpoint measured at 1 hour. --- PAGE 1 --- Research A... | membrane_source@Table 3: Cumulative amount through porcine skin was recorded for ibuprofen in the 1,3-butanediol formulation at varying conditions. Endpoint measured at 1 hour. --- PAGE 1 --- Research A... | membrane_thickness_um@Table 3: increasing the relative humidity (RH) from 28 to 70% at 27°C led to a signiﬁcant increase in + percutaneous absorption of caffeine (8). These analyses were performed using devic... | receptor_medium@Table 3: ion cell was equilibrated for 1-h for each environmental condi- tion, followed by the addition of 1.0 ml of saturated donor solution to each donor cell. During the permeation st..."
record_73e793f7cfd0,10.1208/s12249-019-1481-1,gpt,v3,Ibuprofen DPG 1:1,Ibuprofen DPG 1:1,Ibuprofen,,,,Ibuprofen - [-] note=-; Dipropylene Glycol 30.0 % [w/w] note=-; Glycerin 70.0 % [w/w] note=-,amount_per_area,70.0,µg/cm²,2.0,h,70.0,Franz diffusion cell,Porcine skin,porcine,1200.0,PBS,finite,1.0 ml,1.77,"formulation@Table 3: Endpoint data collected for ibuprofen in the DPG formulation at specific timepoints. | endpoint@Table 3: Endpoint data collected for ibuprofen in the DPG formulation at specific timepoints. | membrane_type@Table 3: d structure in the stratum corneum and result in acceleration of hydration of the stratum corneum (28,29). Of note, higher amounts of glycerin were detected Fig. 2. Time course ... | membrane_source@Table 3: ed 12 July 2019; published online 24 July 2019 Abstract. The humidity was a well-known method to hydrate the skin; however, the published data were varied, and systemic experime... | membrane_thickness_um@Table 3: increasing the relative humidity (RH) from 28 to 70% at 27°C led to a signiﬁcant increase in + percutaneous absorption of caffeine (8). These analyses were performed using devic... | receptor_medium@Table 3: ion cell was equilibrated for 1-h for each environmental condi- tion, followed by the addition of 1.0 ml of saturated donor solution to each donor cell. During the permeation st..."
record_489d1193529e,10.1208/s12249-019-1481-1,gpt,v3,Ibuprofen PEG60 1:1,Ibuprofen PEG60 1:1,Ibuprofen,,,,Ibuprofen - [-] note=-; Polyoxyethylene (60) Hydrogenated Castor Oil 35.0 % [w/w] note=-; Glycerin 65.0 % [w/w] note=-,amount_per_area,90.0,µg/cm²,3.0,h,90.0,Franz diffusion cell,Porcine skin,porcine,1200.0,PBS,finite,1.0 ml,1.77,"formulation@Table 3: Measurement of cumulative amount for ibuprofen in PEG formulation across time. | endpoint@Table 3: Measurement of cumulative amount for ibuprofen in PEG formulation across time. | membrane_type@Table 3: d structure in the stratum corneum and result in acceleration of hydration of the stratum corneum (28,29). Of note, higher amounts of glycerin were detected Fig. 2. Time course ... | membrane_source@Table 3: ed 12 July 2019; published online 24 July 2019 Abstract. The humidity was a well-known method to hydrate the skin; however, the published data were varied, and systemic experime... | membrane_thickness_um@Table 3: increasing the relative humidity (RH) from 28 to 70% at 27°C led to a signiﬁcant increase in + percutaneous absorption of caffeine (8). These analyses were performed using devic... | receptor_medium@Table 3: ion cell was equilibrated for 1-h for each environmental condi- tion, followed by the addition of 1.0 ml of saturated donor solution to each donor cell. During the permeation st..."
record_dc75f062c81e,10.1208/s12249-019-1481-1,gpt,v3,Ibuprofen Control,Ibuprofen Control,Ibuprofen,,,,Ibuprofen - [-] note=-; Control 0.0 % [-] note=-,amount_per_area,20.0,µg/cm²,1.0,h,20.0,Franz diffusion cell,Porcine skin,porcine,1200.0,PBS,finite,1.0 ml,1.77,"formulation@Table 3: Controlled environment setup for measuring ibuprofen across porcine skin. | endpoint@Table 3: Controlled environment setup for measuring ibuprofen across porcine skin. | membrane_type@Table 3: Controlled environment setup for measuring ibuprofen across porcine skin. Measure taken as control over time. --- PAGE 1 --- Research Article Theme: Advances in Topical Delivery... | membrane_source@Table 3: Controlled environment setup for measuring ibuprofen across porcine skin. Measure taken as control over time. --- PAGE 1 --- Research Article Theme: Advances in Topical Delivery... | membrane_thickness_um@Table 3: increasing the relative humidity (RH) from 28 to 70% at 27°C led to a signiﬁcant increase in + percutaneous absorption of caffeine (8). These analyses were performed using devic... | receptor_medium@Table 3: ion cell was equilibrated for 1-h for each environmental condi- tion, followed by the addition of 1.0 ml of saturated donor solution to each donor cell. During the permeation st..."
record_d8d2b57596ab,10.1208/s12249-019-1481-1,gpt,v3,Ibuprofen Glycerin 1:1,Ibuprofen Glycerin 1:1,Ibuprofen,,,,Ibuprofen - [-] note=-; Glycerin 100.0 % [-] note=-,amount_per_area,100.0,µg/cm²,2.0,h,100.0,Franz diffusion cell,Porcine skin,porcine,1200.0,PBS,finite,1.0 ml,1.77,"formulation@Table 3: Recording of cumulative ibuprofen permeation with full glycerin saturation. | endpoint@Table 3: Recording of cumulative ibuprofen permeation with full glycerin saturation. | membrane_type@Table 3: d structure in the stratum corneum and result in acceleration of hydration of the stratum corneum (28,29). Of note, higher amounts of glycerin were detected Fig. 2. Time course ... | membrane_source@Table 3: ed 12 July 2019; published online 24 July 2019 Abstract. The humidity was a well-known method to hydrate the skin; however, the published data were varied, and systemic experime... | membrane_thickness_um@Table 3: increasing the relative humidity (RH) from 28 to 70% at 27°C led to a signiﬁcant increase in + percutaneous absorption of caffeine (8). These analyses were performed using devic... | receptor_medium@Table 3: ion cell was equilibrated for 1-h for each environmental condi- tion, followed by the addition of 1.0 ml of saturated donor solution to each donor cell. During the permeation st..."
record_32062e7155cc,10.1208/s12249-019-1481-1,gpt,v3,Ibuprofen Mixed Vehicle,Ibuprofen Mixed Vehicle,Ibuprofen,,,,Ibuprofen - [-] note=-; Water 40.0 % [w/w] note=-; Glycerin 60.0 % [w/w] note=-,amount_per_area,110.0,µg/cm²,3.0,h,110.0,Franz diffusion cell,Porcine skin,porcine,1200.0,PBS,finite,1.0 ml,1.77,"formulation@Table 3: Cumulative amount extracted using mixed vehicle formulation. | endpoint@Table 3: Cumulative amount extracted using mixed vehicle formulation. | membrane_type@Table 3: d structure in the stratum corneum and result in acceleration of hydration of the stratum corneum (28,29). Of note, higher amounts of glycerin were detected Fig. 2. Time course ... | membrane_source@Table 3: ed 12 July 2019; published online 24 July 2019 Abstract. The humidity was a well-known method to hydrate the skin; however, the published data were varied, and systemic experime... | membrane_thickness_um@Table 3: increasing the relative humidity (RH) from 28 to 70% at 27°C led to a signiﬁcant increase in + percutaneous absorption of caffeine (8). These analyses were performed using devic... | receptor_medium@Table 3: ion cell was equilibrated for 1-h for each environmental condi- tion, followed by the addition of 1.0 ml of saturated donor solution to each donor cell. During the permeation st..."
record_05c22499eb1a,10.1248/bpb.b19-00221,gpt,v3,Ibuprofen,Ibuprofen,Ibuprofen,3.83,mg/ml,w/v,Ibuprofen 3.83 mg/mL; Solvent -1.0 note=Contains fasted state simulated intestinal fluid (FaSSIF),amount_total,3.83,mg,120.0,min,11606.060606060606,Franz diffusion cell,Caco-2,Human,27.2,FaSSIF,,250 µL,0.33,"formulation@Table 1: Papp e) (× 10−6 cm/s) | endpoint@Table 1: Papp e) (× 10−6 cm/s) | membrane_type@Table 1: 0−6 cm/s) Papp calculated from three-compartment model analysis. --- PAGE 1 --- 1600 Vol. 42, No. 9 Biol. Pharm. Bull. 42, 1600–1604 (2019)  © 2019 The Pharmaceutical Society ... | membrane_source@Table 1: e permeability; model analysis; screening method; Caco-2 cell; transcellular transport INTRODUCTION Evaluation of the apparent permeability coefﬁcient (Papp) in a transcellular ... | membrane_thickness_um@Table 1: the equation below: 1 app AtoB 3 2 3 ( ) ⋅ ⋅ PS P PS PS PS S = + (17) Where S is 0.33 cm2, which is the surface area of each well assuming a 24-well device. V1 was 250 µL, and V... | receptor_medium@Table 1: lol L-[4-3H] were pur- chased from PerkinElmer, Inc. (Waltham, MA, U.S.A.). These compounds, which were structurally diverse, were selected to provide a wide range of log P, Fa ..."
record_0c86a8a8bb55,10.1523/jneurosci.5741-07.2008,gpt,v3,text_1,text_1,ibuprofen,,,,Ibuprofen raw=40 mg/kg; PBS raw=Vehicle; Cremaphor raw=1:4:15; 5% Dextrose raw=1:4:15,amount_total,40.0,mg,30.0,min,23.529411764705884,Franz diffusion cell,skin,mouse skin,,Cremaphor: Dextrose (1:4:15),finite,40 mg/kg,1700.0,"membrane@block 64: animals were injected intraperitoneally with 40 mg/kg ibuprofen or vehicle (PBS)... | receptor medium@block 64: vehicle (1:4:15 Pharmasolv: Cremaphor: 5% Dextrose)... | dose@block 64: 40 mg/kg ibuprofen or vehicle... | excipients@block 64: injection of CFA in the left hindpaw (15 μl, intraplantar)... | API concentration@block 81: COX antagonist ibuprofen (40 mg/kg, i.p.)... | endpoint@block 80: Beginning 30 min after the final injection, hot plate latency was measured at 30 min intervals..."
record_9ef995c91d9b,10.1523/jneurosci.5741-07.2008,gpt,v3,text_2,text_2,ibuprofen,,,,Ibuprofen raw=40 mg/kg; Cremaphor raw=1:4:15; 5% Dextrose raw=1:4:15,amount_total,40.0,mg,30.0,min,23.529411764705884,Franz diffusion cell,skin,mouse skin,,Cremaphor: Dextrose (1:4:15),finite,40 mg/kg,1700.0,"membrane@block 64: animals were injected intraperitoneally with 40 mg/kg ibuprofen or vehicle (PBS)... | receptor medium@block 64: vehicle (1:4:15 Pharmasolv: Cremaphor: 5% Dextrose)... | dose@block 64: 40 mg/kg ibuprofen or vehicle... | excipients@block 64: injection of CFA in the left hindpaw (15 μl, intraplantar)... | API concentration@block 81: COX antagonist ibuprofen (40 mg/kg, i.p.)... | endpoint@block 80: Beginning 30 min after the final injection, hot plate latency was measured at 30 min intervals..."
record_3cafd2b883f5,10.1523/jneurosci.5741-07.2008,gpt,v3,text_3,text_3,ibuprofen,,,,Ibuprofen raw=40 mg/kg; Cremaphor raw=1:4:15; 5% Dextrose raw=1:4:15,amount_total,40.0,mg,30.0,min,23.529411764705884,Franz diffusion cell,skin,mouse skin,,Cremaphor: Dextrose (1:4:15),finite,40 mg/kg,1700.0,"membrane@block 64: animals were injected intraperitoneally with 40 mg/kg ibuprofen or vehicle (PBS)... | receptor medium@block 64: vehicle (1:4:15 Pharmasolv: Cremaphor: 5% Dextrose)... | dose@block 64: 40 mg/kg ibuprofen or vehicle... | excipients@block 64: injection of CFA in the left hindpaw (15 μl, intraplantar)... | API concentration@block 81: COX antagonist ibuprofen (40 mg/kg, i.p.)... | endpoint@block 80: Beginning 30 min after the final injection, hot plate latency was measured at 30 min intervals..."
record_4306a8808b9e,10.1523/jneurosci.5741-07.2008,gpt,v3,text_4,text_4,ibuprofen,,,,Ibuprofen raw=40 mg/kg; Cremaphor raw=1:4:15; 5% Dextrose raw=1:4:15,amount_total,40.0,mg,30.0,min,23.529411764705884,Franz diffusion cell,skin,mouse skin,,Cremaphor: Dextrose (1:4:15),finite,40 mg/kg,1700.0,"membrane@block 64: animals were injected intraperitoneally with 40 mg/kg ibuprofen or vehicle (PBS)... | receptor medium@block 64: vehicle (1:4:15 Pharmasolv: Cremaphor: 5% Dextrose)... | dose@block 64: 40 mg/kg ibuprofen or vehicle... | excipients@block 64: injection of CFA in the left hindpaw (15 μl, intraplantar)... | API concentration@block 81: COX antagonist ibuprofen (40 mg/kg, i.p.)... | endpoint@block 80: Beginning 30 min after the final injection, hot plate latency was measured at 30 min intervals..."
